"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN",0.374428528766837,0.00464674918263592,3.09833559814328,0.00944835936139475,0.0469718436823625,-2.86094291824827
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",0.374376578992117,-0.0148755500875836,4.32863012116876,0.00103367811313099,0.0126534667516939,-0.685649608383633
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_DN",0.374366146169628,0.0053884750775751,3.44608912171027,0.00499571926828701,0.0310489350755976,-2.23922301230448
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP",0.374152501678033,0.0128428662539009,4.42473044812396,0.000875221668324593,0.0115557722712125,-0.520888296108684
"GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP",0.373988941879426,-8.03761196370711e-05,4.47989127749696,0.000795913630256972,0.0109808036273268,-0.426818242277924
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP",0.373827720164087,-0.00480611952666955,3.86405083813322,0.00234641102966032,0.0198123302192462,-1.49600749005617
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN",0.373034597425831,0.0114354690803104,4.9631611315317,0.000352303213362093,0.00693161372506518,0.38035556276292
"GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP",0.37289783111538,-0.0113636321635268,3.75530278434991,0.0028521606912773,0.0222331630206448,-1.68843340347458
"GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",0.372868513106127,-0.00897919301626879,4.43866564940038,0.00085443827578998,0.011404995286709,-0.49708837400386
"GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP",0.371571970565071,-0.0114050364723604,4.22740014193463,0.00123323064743628,0.0139727900332781,-0.860355540335834
"GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN",0.37129278996433,-0.0199162954218888,3.08507343105778,0.00968158951510329,0.0478384423099221,-2.88461037653876
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",0.371062245385348,0.00448165259064624,3.859344848443,0.00236625870666165,0.0198765731359578,-1.50431674117926
"GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP",0.371013043165848,-0.0354932918054098,4.59038627385301,0.000658786826224584,0.00998578077090467,-0.239526454644551
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN",0.370665823501489,0.0106220376496477,4.47846546925681,0.000797866273414138,0.0109808036273268,-0.42924507005524
"GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP",0.369974931875459,-0.00349323063726266,3.87745388505841,0.00229081829660774,0.0196494132765368,-1.47235142730027
"GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN",0.369891930120411,0.0160615055356822,3.40134215826748,0.00542087865297372,0.0324453572448255,-2.31921354764486
"GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP",0.369640381171485,0.0220250439355494,3.16500102173598,0.00835886215137462,0.0430803810358695,-2.74187733262471
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP",0.36934968589595,-0.0143801138656676,4.61611080823537,0.000630558996716009,0.00985584980794835,-0.196147279702996
"GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN",0.369232886083099,-0.0143885121611377,4.88652688345217,0.00040006188326136,0.00740565958979139,0.254489594996175
"GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN",0.368856743144564,0.0157634737405584,3.98383801203059,0.00189503592288334,0.0179622860239059,-1.2851046367321
"GSE25087_TREG_VS_TCONV_FETUS_UP",0.368855224671961,-0.000712329003187819,4.11041818162806,0.00151457380332376,0.0159163943745405,-1.06362593206351
"GSE339_CD4POS_VS_CD8POS_DC_UP",0.36865282224803,0.0012263100788824,4.49500587391757,0.000775518220522919,0.0108885440068809,-0.401107654661155
"GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN",0.368518180496928,-0.0211318667278889,5.05606194041139,0.000302315723062838,0.0065213969130822,0.53181206327543
"GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP",0.368407524740006,0.0145850859041641,5.0800916451039,0.000290640569484564,0.00637838222760719,0.570784575794498
"GSE27786_NKCELL_VS_NKTCELL_UP",0.368208494784315,0.00838576546090839,4.08658797117084,0.00157962669402386,0.0162361629816124,-1.10520506632836
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP",0.368090281206296,0.00479887576851168,4.29460986660286,0.00109669967899871,0.0129611611836232,-0.744234395623734
"GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN",0.368080298400514,0.00736706146161424,5.20085515682849,0.000238741183105776,0.00570170119652619,0.765364646612219
"GSE42724_NAIVE_VS_MEMORY_BCELL_DN",0.367938910397049,-0.0043568097061809,4.51622750759169,0.000747798258732469,0.0107930278901636,-0.365056909729649
"GSE25677_MPL_VS_R848_STIM_BCELL_UP",0.367650803862302,0.00298689736849186,3.33717449957201,0.00609569246492137,0.0346133026679451,-2.43397354148512
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN",0.367415445436175,0.00135980207907908,5.17806618946769,0.000247731033627221,0.00583065505232763,0.728810294561736
"GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN",0.367110878167767,0.00427926887136467,4.34040626689094,0.00101275130794863,0.0125040727543676,-0.665401389064278
"GSE17721_CTRL_VS_LPS_2H_BMDC_DN",0.36699848126164,-0.0197116499681358,4.86146530994252,0.000417117890512996,0.00756837279538839,0.213147928524826
"GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN",0.366600617527196,-0.00743409033600733,3.97283946164349,0.00193245732265609,0.0181405242311762,-1.30441862448768
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP",0.366580626594766,0.00784443830162599,4.29608891398106,0.0010938783143291,0.0129611611836232,-0.741684652507898
"GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP",0.366432483759818,0.00839283138793915,3.5159018135449,0.00439912832509279,0.0290021017589338,-2.11452232696743
"GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP",0.366350210513104,-0.00283791611015993,4.29975985375327,0.00108690837070138,0.0129611611836232,-0.735357356881021
"GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP",0.365461294509338,0.00250830125629329,3.57219863445372,0.00397132118925037,0.0271745461152076,-2.01408104552606
"GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP",0.36482046540143,0.00903423011882576,4.33982469234278,0.00101377437150558,0.0125040727543676,-0.666400986951683
"GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN",0.364739778653451,-0.0288546633207564,4.56257186093607,0.000690799107457325,0.0102348318032567,-0.286526187758538
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_UP",0.364528302207097,-0.0236585033936383,4.15127715352219,0.0014094202277095,0.015091638130551,-0.992467155725977
"GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP",0.363431871149088,-0.0274104280938693,4.96003435070003,0.000354129718884763,0.00693161372506518,0.375236395948342
"GSE40443_INDUCED_VS_TOTAL_TREG_DN",0.36296054756734,0.00306463652898062,3.88727866309081,0.00225093137696254,0.0196247804401342,-1.45501984501896
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP",0.362831939935147,0.00599680058221711,4.52863674758787,0.000732070317218997,0.0106917379912979,-0.344002672537447
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP",0.362601182232021,-0.00375140971450481,3.84620951966606,0.00242257809303492,0.0201069854672336,-1.52751838997838
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP",0.362214323790088,0.0156979401583712,4.22261330408862,0.00124360523005361,0.0140357021892162,-0.868644915326111
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP",0.362195714451227,-0.0258407779749237,4.61145224441304,0.00063557554193723,0.00988819868830216,-0.203996606778493
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP",0.362162578820489,-0.00451724467688847,3.43778231685019,0.00507199683704751,0.0313190983397915,-2.25406932220727
"GSE20715_0H_VS_24H_OZONE_LUNG_UP",0.361349005095597,-0.00536790955900058,4.99001447936372,0.000337018514017562,0.00687805103943962,0.424262278425087
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP",0.36127815843968,0.00729682757445049,3.82643094127223,0.00250999975968996,0.0205922027135583,-1.5624787175489
"GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_UP",0.361025571941673,-0.00874474723532196,4.63443121293116,0.000611228899797104,0.0097526638271512,-0.165306333527373
"GSE2706_UNSTIM_VS_2H_LPS_DC_DN",0.36096160573869,0.00451229300383579,3.55636445835068,0.00408716157145107,0.0277721773725378,-2.04231912529669
"GSE14415_INDUCED_VS_NATURAL_TREG_UP",0.360941176120854,-0.0294720724042014,3.35631284614847,0.00588594075809154,0.0338080138192643,-2.39974137500696
"GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP",0.360679685312014,0.00910947395867246,3.73020767811717,0.00298403287832629,0.0227514995042343,-1.73295264320031
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN",0.360553953813601,-0.00652836763285614,3.19197305194227,0.00795488746066627,0.0415839181420237,-2.69366862169346
"GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN",0.360534437848282,-0.00244309923162833,4.25560788951987,0.00117389480305452,0.0134569776011332,-0.811558889384169
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN",0.360488571555491,-0.00338109353697243,3.48414395385021,0.00466094548423426,0.0299416118878783,-2.17123145747243
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.360113123301297,0.000676146949009748,3.22345252226952,0.00750824993272831,0.0400220937333177,-2.6373846332124
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",0.359671280696105,0.0185692393609159,3.81736937015041,0.0025511311890659,0.0208542133441763,-1.57850539567047
"GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_UP",0.359295191471891,-0.00675810213980148,3.80816708271473,0.0025936120216799,0.021095288430091,-1.59478699384505
"GSE22589_HEALTHY_VS_SIV_INFECTED_DC_DN",0.359203288690468,-0.00904540186985236,4.50687793518315,0.000759881089518595,0.0108631704624282,-0.380932752884685
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_DN",0.358823206629254,0.00386144453212829,4.35232023853213,0.000992027995239314,0.0122981180478523,-0.644932564996055
"GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_UP",0.35801407736025,0.00163669029304969,4.67338506231743,0.000572159819322557,0.00927721048103021,-0.0998776120528939
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_UP",0.357847446650374,0.00853904609886313,4.05049049858146,0.00168373228282442,0.0168707357889639,-1.16829349865452
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN",0.357839108506934,0.00816078603920752,4.58932465229347,0.000659979763594274,0.00998578077090467,-0.241318509408202
"GSE360_DC_VS_MAC_L_DONOVANI_DN",0.357798415225995,0.00970972666847563,5.20760540850904,0.000236144803226965,0.00566747527744716,0.776177545040216
"GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN",0.357184056227042,0.0315444824944249,3.10847716441913,0.00927382773702563,0.0465315023015333,-2.84283972394556
"GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN",0.357119387146027,-0.017336462768528,4.73406368700244,0.000516425626225842,0.00855791037745681,0.00163781731556512
"GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN",0.356681750240856,0.00753530538986383,4.5253663202946,0.000736181563102029,0.0106917379912979,-0.349549581952833
"GSE27786_BCELL_VS_NKCELL_DN",0.356415704070062,0.0286159805714083,3.94930163852651,0.00201513031440292,0.0184960533418408,-1.3457876543096
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN",0.356046782044062,0.00561650357457682,3.38540866163629,0.00558100984919977,0.0329184987715512,-2.34770511877859
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN",0.35595412963284,-0.0283645461018428,3.94173960023327,0.00204245949955738,0.0185997433305487,-1.35908846206446
"GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN",0.355933685244346,0.0266713644577882,4.98342405594451,0.000340704036555367,0.00687805103943962,0.413496137489899
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP",0.355887783307629,-0.00319298717222311,3.48830825276182,0.00462572792548196,0.0298893189031142,-2.16379361549193
"GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_UP",0.355732843421858,0.00591217731931349,4.13609071211127,0.00144759060650076,0.015317105481668,-1.01889564501293
"GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN",0.354770109296821,0.0158204480354706,4.60261243562998,0.000645209697988532,0.00997629845382012,-0.218898794805144
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN",0.354682961066484,-0.0188092458340174,4.19205752432316,0.00131200114805427,0.0145068572107582,-0.921616483162095
"GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP",0.354577868016454,-0.0204634882045602,4.39059870470267,0.000928383807750142,0.0119962645642233,-0.57928086641212
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN",0.354202450848296,-0.020122638934365,3.53313928089167,0.00426335604222263,0.028531690436413,-2.08375578547513
"GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN",0.354190901260155,-0.00563476633015904,4.31868861922117,0.00105169491623229,0.0127142869277511,-0.702755743881263
"GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN",0.354086949602806,-0.0117816232231095,3.96884242614164,0.00194624530406561,0.0182073705870918,-1.31144024632742
"GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP",0.354077669635376,-0.0111129303880845,3.96860931586416,0.00194705256072964,0.0182073705870918,-1.31184979597212
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN",0.354075455119026,0.000539195629079376,3.65683693094297,0.00340668710410946,0.0246251922421681,-1.86333065247552
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_DN",0.353293989224749,-0.00758258968952276,3.99592744441483,0.0018547659752977,0.0178585372167004,-1.26388738883611
"GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP",0.353235860012605,0.00914005581219236,3.72210993350922,0.00302790988402559,0.0230499639921448,-1.74732662853703
"GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_DN",0.353230022273899,0.0111873257486031,4.70872900293876,0.000538971022161153,0.00887117168908493,-0.0406869733113009
"GSE10325_MYELOID_VS_LUPUS_MYELOID_DN",0.353008750547502,0.00535910544731754,4.9975217723251,0.000332871249934184,0.00684282164421663,0.436518622667961
"GSE3982_DC_VS_MAC_DN",0.352720418420614,-0.0207236031420876,4.71945804838792,0.00052929991011181,0.00874152258327029,-0.0227521695349351
"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN",0.352199908203129,0.00640998831263482,4.01653618543538,0.00178814578254793,0.017560602190404,-1.22774888878651
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_DN",0.352038618914264,0.00216601711854315,4.10507485564743,0.0015289147305593,0.0159163943745405,-1.07294412619265
"GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN",0.35160151351961,-0.0196204605670657,4.07206301391765,0.00162069140641542,0.0164506045675326,-1.1305756050308
"GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP",0.351390627921569,-0.00943425388974151,4.24550848954897,0.00119479065994603,0.0136005142412548,-0.829019844083945
"GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN",0.351053957476413,-0.00131186269578144,4.91780170705251,0.000379798249127292,0.00719991077723022,0.305956669784551
"GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",0.350825387225157,-0.00983878604758067,4.62621648262298,0.000619818571864397,0.00980440286403683,-0.179129738316448
"GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP",0.350682693306965,-0.0172293204522981,4.22769320975331,0.00123259840552426,0.0139727900332781,-0.859848115005407
"GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_DN",0.350375691554888,0.0110711067934849,4.3644603237562,0.000971365128429716,0.0121971415095608,-0.624092318078882
"GSE26559_TCF1_KO_VS_WT_LIN_NEG_CELL_UP",0.350267977658268,0.00507106754305797,4.38760346500051,0.000933206951937731,0.0119962645642233,-0.584411776171432
"GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP",0.350089093989487,-0.00306009494065873,4.27688670212939,0.00113110244169727,0.0132040288769914,-0.774806704701886
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN",0.349932066295826,-0.000503102461930909,3.82474370374689,0.00251760624083218,0.0206147522778729,-1.56546238609502
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP",0.349833358563295,0.0125600623266298,4.4647368718174,0.000816925346210406,0.0111124610236116,-0.452625001952939
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN",0.349624469976726,0.0234249042048472,4.88081036651861,0.000403886823188053,0.00742542114178186,0.245067368801425
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN",0.349292437851886,-0.00190665415632654,4.0720428350854,0.00162074921847611,0.0164506045675326,-1.13061086533062
"GSE3982_BASOPHIL_VS_TH1_UP",0.349158017768223,0.00785984841388924,4.50142514464104,0.000767021888151746,0.0108631704624282,-0.390196814384142
"GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP",0.34844992066293,-0.0135359777967846,4.41985681439717,0.000882614184031151,0.011595815906021,-0.52921752845511
"GSE17721_0.5H_VS_4H_CPG_BMDC_DN",0.347991498401968,-0.00879332300027628,3.92753901610643,0.00209481945396983,0.0187659451857992,-1.38407881041734
"GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP",0.34788826057259,-0.000893640118638192,4.4195939732237,0.000883014716981483,0.011595815906021,-0.52966681598102
"GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN",0.347861985464589,-0.0064630603163318,4.00844334718006,0.00181400673433104,0.0176932305422013,-1.24193550352981
"GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN",0.347838394801729,0.0188161072992587,4.39219559519427,0.000925823005248136,0.0119962645642233,-0.576545795340254
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP",0.34779463312471,0.00766243235832775,3.88187658237256,0.00227277345413181,0.0196247804401342,-1.46454854473771
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN",0.347764800372261,-0.0116210170498615,3.42966189406209,0.00514770977190261,0.0315864508925812,-2.2685839841621
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_UP",0.347741941512567,0.00884369100058914,4.08297186800049,0.00158974825379159,0.0163057968262581,-1.11151934609705
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP",0.346830679983057,0.00826539166430554,3.35010629795875,0.00595314764042807,0.0340419428452647,-2.41084254091124
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN",0.346827697083996,0.0044008577977902,4.07459788149167,0.00161344600662726,0.0164506045675326,-1.12614651415138
"GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP",0.34646059309609,-0.0184423326173737,4.29929779320702,0.0010877831287804,0.0129611611836232,-0.736153688436287
"GSE7852_TREG_VS_TCONV_LN_UP",0.346057499104241,0.00131069991963294,4.13922527590546,0.00143962514694551,0.0153140910827915,-1.01343873192414
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN",0.345999291141851,0.00746695057944308,4.04844376738227,0.00168984381465812,0.0168707357889639,-1.17187435257834
"GSE2585_CTEC_VS_THYMIC_MACROPHAGE_UP",0.345626744998558,-0.0122931606986143,4.61554804883305,0.000631162795582899,0.00985584980794835,-0.197095336150118
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN",0.345446866079665,-0.0288263935352333,4.30399529126714,0.00107892399436214,0.0129611611836232,-0.728058982841456
"GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN",0.345411774583503,0.0141110786918834,4.04181965551792,0.00170978128525765,0.0170348761181499,-1.18346626135533
"GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN",0.34530710819897,0.00601676662521608,4.65487532091146,0.000590387860752828,0.00949296916695636,-0.130942410330484
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN",0.344885120246958,-0.00804683667283194,3.08354035816043,0.00970892085657364,0.0479248859303209,-2.88734580480941
"GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.344641647785951,-0.00406486230453677,4.76473925923729,0.000490442719862789,0.00829665601101219,0.0527687670127417
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN",0.344073669943325,0.00957805442681827,4.31908478537533,0.00105097073538201,0.0127142869277511,-0.702073851789474
"GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN",0.34399994622093,0.0146078276773329,3.26724721270167,0.00692870716976089,0.037886264120174,-2.55905837521908
"GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN",0.343999035436115,0.00943788793034525,3.32126956449849,0.00627577110990272,0.0352964531391388,-2.46242379368279
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_CD8_TCELL_DN",0.343707068033595,0.0025306837727305,3.41075255090249,0.00532850766418237,0.0321321804587013,-2.3023881849367
"GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_DN",0.34367006406327,-0.00335148862748006,4.95738307226387,0.000355686254365003,0.00693161372506518,0.370894628094212
"GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP",0.342553126188112,0.0162618259798589,3.54265061815219,0.00419027958859725,0.0282028606939402,-2.06678389347145
"GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_DN",0.341828953698137,-0.00233767475096625,3.94357205936708,0.00203580204932567,0.0185997433305487,-1.3558649182964
"GSE34515_CD16_POS_MONOCYTE_VS_DC_UP",0.341615381873581,-0.011231136130653,3.25358402837188,0.00710448586534723,0.0384589501510796,-2.58349691799726
"GSE17721_0.5H_VS_12H_LPS_BMDC_DN",0.341509039307051,0.0130740963033126,3.85448293347998,0.00238694580990882,0.0199471697870939,-1.51290308298718
"GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN",0.341150295010327,-0.0141288543866822,4.15698738980141,0.00139533925230414,0.0150068274552445,-0.982535932703738
"GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN",0.341048002979184,0.0126983127665995,3.4183009629947,0.0052555722948857,0.0320464933925947,-2.28889308420084
"GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP",0.341046927887057,0.0221396241650239,3.9021687595158,0.0021918405743308,0.0193103929080283,-1.42876731756249
"GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_UP",0.340426299977351,0.0154953007223382,4.46337840429836,0.000818836926821957,0.0111124610236116,-0.454939750426722
"GSE22886_NAIVE_TCELL_VS_NKCELL_DN",0.340317234660063,0.0107526813772103,3.07281420139171,0.00990232624640373,0.0484865663039989,-2.90648140910323
"GSE17721_12H_VS_24H_POLYIC_BMDC_UP",0.340154447468773,0.00623875376338514,3.96592259615184,0.00195638163601246,0.0182230890035132,-1.31657041506244
"GSE22432_CDC_VS_COMMON_DC_PROGENITOR_UP",0.339985367338938,0.0055826490360479,3.77340043537381,0.00276078914757533,0.0216944592370758,-1.65635306062077
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.339541728234009,-0.00804353485760742,4.10836878239366,0.00152005762299745,0.0159163943745405,-1.06719953146483
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN",0.339081830258499,-0.00981451967016187,4.35899538169491,0.000980610626919189,0.0122187595251926,-0.633471560084706
"GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN",0.339076722933328,-0.0299883451853773,3.44357997214177,0.00501863564642634,0.0311475068399861,-2.24370731691173
"GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN",0.338157691910366,0.00711719136322598,4.52718348928455,0.000733894236641711,0.0106917379912979,-0.34646734924344
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN",0.338077872190663,0.0146250579056409,3.25604175574169,0.00707253718550293,0.0383671353399138,-2.57910103765346
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_UP",0.337825910528645,0.0122837342113398,3.41415608804647,0.00529549483013389,0.0321290794675122,-2.29630319021932
"GSE17721_LPS_VS_CPG_0.5H_BMDC_DN",0.337429578860968,-0.0153807276058833,4.13449143938971,0.00145167222562377,0.015317105481668,-1.02168017894335
"GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP",0.336801239491345,0.00203874033862136,4.02582838699744,0.00175892199447298,0.0173900951425106,-1.21146721569706
"GSE17721_LPS_VS_POLYIC_2H_BMDC_UP",0.336000154882452,-0.00517258227334455,4.36845064093208,0.000964671751151984,0.0121567302405781,-0.617246127057443
"GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN",0.335789260702505,0.00198002571559052,3.48265509199696,0.00467360309309865,0.0299416118878783,-2.17389083186029
